ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
603115.SH,20260403,65137,27717.93,55951,23821.66,32923,13997.5,35038,14914.74,10754,4592.78,16978,7217.72,4226,1800.55,5073,2154.64,-5831,-2474.56
603116.SH,20260403,48573,2611.4,57361,3079.64,10956,587.03,7667,412.81,4490,242.09,990,53.86,2000,105.8,0,0.0,-11268,-608.4
603117.SH,20260403,67366,3084.92,72105,3301.62,26304,1205.07,19460,891.76,8155,375.93,10260,472.54,0,0.0,0,0.0,-15243,-699.57
603118.SH,20260403,249633,32787.0,247704,32547.91,175288,23032.85,172136,22624.1,90129,11847.62,86078,11305.53,17231,2259.02,26362,3448.95,41660,5516.29
603119.SH,20260403,43737,30709.56,36443,25585.36,20256,14217.53,19872,13953.04,9014,6319.87,11244,7891.02,2134,1494.82,7582,5312.36,2875,2020.56
603120.SH,20260403,4058,1541.45,4192,1592.45,2007,761.63,1728,656.11,528,200.57,673,255.09,0,0.0,0,0.0,-1063,-403.74
603121.SH,20260403,64775,11947.02,77878,14359.97,41586,7674.51,36513,6742.53,21517,3972.53,13652,2522.64,3872,712.46,3707,681.38,-8438,-1538.6
603122.SH,20260403,524090,103523.7,482267,95318.9,361765,71433.78,357032,70513.13,152230,30042.06,170015,33527.59,26545,5269.4,55316,10909.32,4848,1342.66
603123.SH,20260403,166574,19835.79,228716,27267.92,135266,16113.59,200467,23914.78,79459,9478.05,118194,14110.28,203336,24317.2,37258,4451.65,-118951,-14228.69
603124.SH,20260403,11141,11771.57,11101,11741.46,8582,9078.7,8167,8635.79,4532,4783.42,4559,4804.64,1463,1533.53,1891,1985.33,469,482.12
603125.SH,20260403,12422,2125.72,13280,2272.07,6853,1172.98,5686,973.37,2134,366.18,2443,419.46,0,0.0,0,0.0,-1113,-186.43
603126.SH,20260403,62496,4578.66,72238,5289.78,24506,1794.03,19932,1460.39,7673,561.65,4559,333.72,3497,255.88,1443,106.35,-7387,-536.2
603127.SH,20260403,211132,76925.7,202012,73589.72,136617,49805.81,143037,52113.13,62906,22931.37,73149,26668.43,25369,9195.6,17827,6487.19,36835,13549.9
603128.SH,20260403,53814,2953.15,56803,3117.58,38041,2086.93,39101,2145.69,11156,612.37,7108,389.17,0,0.0,0,0.0,-22996,-1260.91
603129.SH,20260403,4390,10624.52,4478,10837.71,3867,9359.4,3843,9293.46,1034,2496.33,969,2347.59,126,307.09,126,308.59,-671,-1572.84
603130.SH,20260403,10150,3707.87,9335,3410.95,2773,1012.93,3040,1110.65,1193,435.42,1728,629.89,0,0.0,13,4.73,-822,-300.42
603131.SH,20260403,26675,5308.41,26076,5190.06,12896,2566.45,13327,2653.94,4159,829.31,4772,950.66,2105,419.04,1660,328.55,-6050,-1209.68
603132.SH,20260403,50836,8754.64,57445,9907.87,26660,4590.53,25708,4431.89,13074,2261.32,9849,1699.48,7757,1349.94,5325,917.18,-609,-127.8
603135.SH,20260403,15300,1526.32,15258,1522.08,2452,244.25,2571,256.28,415,41.31,338,33.53,0,0.0,0,0.0,590,59.86
603136.SH,20260403,25189,2773.93,27079,2982.37,8963,986.98,7605,837.28,4346,477.9,2397,263.0,0,0.0,1417,156.15,-6983,-769.34
603137.SH,20260403,19947,2609.59,21280,2784.17,6562,859.29,5928,776.77,2528,331.42,1829,239.35,0,0.0,0,0.0,363,47.13
603138.SH,20260403,73641,13881.76,84307,15887.01,37332,7035.53,33149,6252.66,13533,2553.12,9757,1847.89,2707,517.14,0,0.0,-20264,-3811.59
603139.SH,20260403,11593,2975.0,12341,3165.98,6262,1605.56,4823,1237.33,1943,496.81,3572,913.95,1492,381.11,554,141.21,-2760,-707.26
603150.SH,20260403,19446,10245.77,20512,10805.71,10697,5648.86,10880,5750.31,10144,5368.41,7252,3837.6,2854,1498.69,4497,2368.11,-647,-348.04
603151.SH,20260403,26681,4204.4,29712,4680.46,7537,1186.2,6298,991.1,4436,696.53,2644,415.56,0,0.0,0,0.0,-6533,-1027.61
603153.SH,20260403,10321,1605.2,10303,1602.52,3379,525.61,3014,468.89,656,101.89,1039,161.28,0,0.0,0,0.0,-2414,-377.28
603155.SH,20260403,15716,2383.32,14686,2227.86,7733,1171.71,7138,1080.96,4411,667.37,5205,787.85,0,0.0,831,125.73,-2372,-361.74
603156.SH,20260403,15461,4644.08,16034,4815.05,9256,2780.41,7570,2274.83,3919,1172.89,4657,1395.89,1195,355.63,1570,467.23,-4935,-1481.92
603158.SH,20260403,169653,19755.77,180443,21014.33,97776,11393.85,99214,11560.29,45618,5318.88,41789,4874.64,11365,1326.0,2965,345.25,-31575,-3662.94
603159.SH,20260403,6442,1577.38,7592,1860.99,3929,961.79,3932,963.6,2234,547.61,1524,372.98,443,110.79,0,0.0,-2052,-505.72
603160.SH,20260403,15019,9568.15,13342,8500.71,10076,6416.09,10488,6679.38,4639,2956.13,5184,3303.13,392,249.39,1112,706.52,811,522.79
603161.SH,20260403,12641,1789.77,12173,1723.5,2666,376.98,2854,403.79,1052,149.25,1332,188.71,0,0.0,0,0.0,135,19.17
603162.SH,20260403,91798,12692.53,97934,13537.78,50374,6983.47,45020,6246.14,19518,2707.7,19455,2699.75,1502,207.7,783,107.74,-9254,-1268.9
603163.SH,20260403,16846,16487.59,14107,13807.59,6408,6270.58,7525,7363.91,2765,2704.45,3714,3632.37,700,681.78,1373,1340.53,2658,2601.75
603165.SH,20260403,77948,11479.24,81489,11999.66,42861,6316.07,40560,5977.82,14845,2184.52,16113,2371.64,5615,834.53,3108,465.24,-30619,-4515.43
603166.SH,20260403,23433,3047.92,23316,3033.01,12430,1616.44,12208,1587.76,2692,350.22,3031,393.8,0,0.0,0,0.0,-7181,-933.8
603167.SH,20260403,26077,2405.36,30835,2844.13,15144,1398.58,13159,1214.91,7888,726.91,5115,471.81,0,0.0,0,0.0,-16455,-1517.71
603168.SH,20260403,69213,4757.93,72755,5001.21,16740,1152.0,12342,852.72,4993,346.61,5849,402.61,0,0.0,0,0.0,-13181,-908.85
603169.SH,20260403,114833,11152.69,103556,10057.89,61942,6014.55,61760,5994.76,32309,3134.66,36876,3583.0,10846,1044.74,17738,1710.98,-34714,-3365.04
603170.SH,20260403,26644,3444.31,29800,3853.57,11102,1442.29,9349,1213.38,3969,512.32,2566,331.97,0,0.0,0,0.0,2651,347.9
603171.SH,20260403,16225,7980.62,15516,7629.68,3843,1889.46,4158,2045.63,1342,658.98,1052,516.58,1475,726.96,2160,1064.14,-63,-23.89
603172.SH,20260403,10588,2181.55,10298,2122.33,2580,531.78,2566,528.46,379,78.06,683,140.6,0,0.0,0,0.0,-774,-160.97
603173.SH,20260403,8608,3399.6,8172,3227.68,3891,1537.55,3802,1503.54,2296,905.58,2065,814.78,440,171.6,1196,468.33,-533,-215.54
603175.SH,20260403,12892,9877.47,13528,10367.08,8444,6470.73,8100,6208.14,5720,4380.05,5490,4201.71,1493,1147.34,1432,1098.66,-4051,-3117.99
603176.SH,20260403,43953,2274.34,46128,2386.52,9461,488.3,7870,406.44,1988,101.71,1404,71.39,0,0.0,0,0.0,-6522,-340.65
603177.SH,20260403,49260,5117.07,48758,5069.0,28277,2935.27,19240,1993.67,9340,965.64,9588,988.6,7471,782.89,16762,1749.61,7628,795.94
603178.SH,20260403,8020,1198.59,7537,1126.32,2289,341.54,2953,440.71,797,118.35,616,91.46,0,0.0,0,0.0,-960,-142.63
603179.SH,20260403,38310,25048.69,36998,24192.25,19698,12878.9,16961,11095.58,12605,8248.24,12106,7919.95,8667,5668.54,13215,8636.59,10900,7138.21
603180.SH,20260403,5125,941.25,6674,1225.33,3067,562.7,1555,285.47,130,23.86,93,17.0,0,0.0,0,0.0,-2190,-402.54
603181.SH,20260403,18732,2648.49,17790,2516.84,11373,1607.66,11867,1677.06,6930,978.88,7466,1053.59,1431,202.49,1343,190.03,-4639,-656.77
603183.SH,20260403,119448,5155.87,135146,5829.29,35588,1532.74,32572,1405.32,17002,731.92,4319,185.92,0,0.0,0,0.0,-9922,-428.53
603185.SH,20260403,58658,12864.56,51628,11332.54,28617,6278.14,31474,6902.75,21359,4684.98,21212,4647.25,713,158.04,5034,1103.18,-2643,-592.79
603186.SH,20260403,56527,35128.34,58558,36405.83,27325,16979.29,23752,14755.96,13431,8343.55,13024,8091.85,3914,2441.19,5864,3638.73,14750,9165.37
603187.SH,20260403,27541,3870.6,27950,3928.1,8594,1207.27,8095,1136.51,2331,326.59,2421,339.85,0,0.0,0,0.0,-2722,-380.33
603188.SH,20260403,68219,3205.42,71194,3345.61,19175,899.5,20850,979.99,10909,514.34,6259,293.66,0,0.0,0,0.0,-20945,-982.45
603189.SH,20260403,36317,6368.42,60423,10690.69,32301,5668.08,52936,9403.66,40990,7271.48,29026,5160.32,51339,9204.46,18562,3257.78,-39681,-7242.46
603190.SH,20260403,8350,2015.92,8855,2137.77,2752,664.41,2421,584.51,734,176.61,560,134.67,0,0.0,0,0.0,-1714,-412.82
603191.SH,20260403,44946,9230.2,38417,7899.19,21051,4329.78,23744,4872.32,13550,2781.19,15633,3206.25,3541,728.64,5294,1092.04,-434,-91.3
603192.SH,20260403,4683,1106.35,5177,1222.66,3306,780.5,3197,755.2,1073,253.35,1188,280.1,500,117.75,0,0.0,-1866,-440.14
603193.SH,20260403,47128,11337.98,50148,12076.27,27958,6734.94,28261,6808.6,13527,3271.19,9966,2409.58,2289,556.72,2527,606.38,-3928,-958.39
603194.SH,20260403,5323,1715.82,5228,1686.44,2572,828.96,2223,716.28,639,205.64,1083,347.69,0,0.0,0,0.0,-1604,-518.99
603195.SH,20260403,6748,2801.07,7140,2963.11,2966,1230.81,3100,1287.23,1321,548.82,1113,462.17,325,135.14,8,3.32,-3257,-1350.96
603196.SH,20260403,19733,5474.96,22371,6205.14,12857,3569.82,13230,3675.75,11219,3110.69,7724,2141.18,0,0.0,484,133.39,-9997,-2777.48
603197.SH,20260403,7594,2403.04,6756,2138.42,4581,1447.25,3839,1212.03,1532,482.67,1767,558.04,343,107.36,1688,531.82,-2002,-634.02
603198.SH,20260403,37849,13515.35,31256,11159.47,15640,5587.4,16387,5856.56,7880,2815.31,10404,3716.28,2293,814.89,5615,2000.64,4175,1492.31
603199.SH,20260403,9312,3658.4,9847,3869.22,6070,2385.84,5981,2350.79,3187,1251.96,2991,1174.07,263,103.07,13,5.21,-6768,-2656.0
603200.SH,20260403,15337,8713.77,15709,8923.64,8580,4869.91,9327,5295.45,4538,2572.18,3258,1849.06,530,302.47,691,390.18,-5427,-3082.56
603201.SH,20260403,9030,1436.26,9703,1543.08,2887,457.88,2936,466.14,1500,238.38,778,123.3,0,0.0,0,0.0,-3196,-508.67
603202.SH,20260403,3768,3535.47,2904,2722.8,4128,3876.83,3826,3591.57,2840,2670.03,3573,3360.04,0,0.0,434,407.92,4939,4646.01
603203.SH,20260403,32556,12364.66,28083,10657.82,19824,7521.87,20475,7774.7,7341,2788.23,8460,3215.86,762,285.64,3465,1312.02,14845,5643.98
603205.SH,20260403,4310,1100.74,4455,1138.1,1348,344.76,1165,297.34,682,176.41,721,186.47,0,0.0,0,0.0,-1281,-328.48
603206.SH,20260403,49458,7951.69,52961,8510.54,26474,4259.95,29909,4815.52,12413,1994.54,5475,880.11,0,0.0,0,0.0,9646,1561.58
603207.SH,20260403,7357,2024.61,7045,1938.54,2381,655.13,2270,624.69,449,123.59,872,240.1,0,0.0,0,0.0,-1587,-437.08
603208.SH,20260403,12164,1608.15,12696,1678.68,3647,482.44,3147,416.16,1650,218.53,1618,214.27,0,0.0,0,0.0,-3769,-499.17
603209.SH,20260403,33187,5072.48,34526,5270.09,14132,2158.19,12789,1956.48,5843,889.84,4578,699.61,1694,259.65,2963,453.99,-8936,-1355.38
603210.SH,20260403,11936,2016.1,11108,1877.13,5539,934.53,6245,1052.51,2040,343.8,2759,465.57,597,100.77,0,0.0,-5215,-882.38
603211.SH,20260403,26891,6483.18,26836,6468.48,13872,3339.7,14005,3369.41,7208,1735.37,7108,1715.13,740,175.75,762,180.98,-4141,-985.58
603212.SH,20260403,66388,8421.97,66346,8420.83,33804,4289.58,37983,4819.46,22580,2865.91,21115,2681.04,10691,1359.35,8019,1015.48,-10468,-1348.01
603213.SH,20260403,15610,2093.72,18545,2487.22,12929,1733.98,10248,1374.62,2248,301.37,1994,267.22,0,0.0,0,0.0,-8491,-1138.1
603214.SH,20260403,29945,4779.39,38048,6071.85,11574,1850.06,8528,1362.73,7312,1165.74,2255,360.61,0,0.0,0,0.0,-10552,-1682.32
603215.SH,20260403,8920,1751.11,9157,1797.78,4873,956.77,4682,918.37,4918,969.12,4846,955.74,0,0.0,26,5.11,491,101.93
603216.SH,20260403,10662,3380.95,11047,3502.42,2494,789.44,2433,770.52,1759,555.46,1838,580.68,421,133.46,18,5.68,-1604,-508.36
603217.SH,20260403,27318,7223.11,26767,7079.31,21170,5597.05,21107,5580.93,8687,2296.81,10108,2672.0,968,257.35,159,42.08,200,66.78
603218.SH,20260403,88749,11967.44,82111,11069.98,64100,8640.33,55863,7539.66,26973,3640.62,28082,3771.81,7252,977.49,21018,2844.42,-5936,-802.04
603219.SH,20260403,18639,2938.85,20042,3159.91,12051,1897.61,9301,1465.96,5956,937.46,5924,932.22,730,114.98,2109,330.82,1350,216.69
603220.SH,20260403,241931,62642.79,244854,63363.9,180815,46867.69,174202,45117.07,97562,25333.11,97636,25375.89,24720,6401.79,28337,7388.51,97601,25473.55
603221.SH,20260403,16447,1815.44,17545,1936.31,6198,684.95,4626,510.67,2547,280.84,3092,342.12,71,7.87,0,0.0,-1565,-173.9
603222.SH,20260403,473357,48971.03,459859,47532.71,348622,36128.08,299517,31016.85,151761,15703.9,159067,16480.67,44476,4572.33,99772,10345.12,-4978,-185.26
603223.SH,20260403,34023,2865.22,38891,3272.89,28445,2395.73,24647,2077.18,11391,958.31,9996,842.12,0,0.0,325,27.07,-14004,-1170.76
603225.SH,20260403,107746,18191.63,119114,20103.79,44684,7536.86,48490,8180.35,16580,2797.04,12126,2044.75,12000,2019.42,1280,216.06,-33867,-5687.23
603226.SH,20260403,11489,4190.3,12625,4601.72,9419,3439.38,9367,3422.3,5423,1977.03,4446,1621.46,383,139.87,276,101.1,-1080,-389.05
603227.SH,20260403,164969,16321.01,151159,14957.48,95688,9463.05,98940,9791.26,36773,3637.21,45601,4506.58,18723,1850.13,20453,2016.08,-13076,-1284.34
603228.SH,20260403,60422,32757.06,54066,29312.21,42391,22981.88,43246,23450.39,24221,13135.98,28005,15191.55,8040,4366.08,9756,5286.86,736,443.15
603229.SH,20260403,77878,7825.62,67005,6731.42,28477,2862.04,31786,3197.21,15814,1588.75,23379,2347.78,0,0.0,0,0.0,-8370,-833.34
603230.SH,20260403,13048,1555.23,17724,2112.82,9260,1103.07,9832,1173.08,5893,706.54,3607,431.34,4163,496.21,1201,143.81,-8172,-974.38
603231.SH,20260403,12152,2079.9,11943,2043.68,3111,531.84,3770,643.68,1616,274.61,2166,368.29,1000,169.3,0,0.0,-3797,-651.36
603232.SH,20260403,34008,6490.4,29442,5619.98,14330,2734.67,14552,2776.72,5135,980.03,9503,1813.03,24,4.63,0,0.0,1627,312.46
603233.SH,20260403,23501,4189.96,23688,4222.65,6961,1241.53,5954,1062.29,754,134.18,1574,280.73,0,0.0,0,0.0,-3686,-655.81
603235.SH,20260403,4973,1344.04,4668,1260.68,1547,417.27,1763,475.88,1239,334.42,1105,298.69,0,0.0,223,60.48,-1367,-368.24
603236.SH,20260403,22133,16284.73,22061,16240.09,16135,11876.5,16303,12004.92,11056,8153.96,9118,6718.75,2697,1982.67,4538,3334.09,703,514.14
603237.SH,20260403,15409,2642.91,18501,3173.59,10687,1834.86,9122,1565.62,2851,489.35,1324,227.91,0,0.0,0,0.0,-4952,-848.39
603238.SH,20260403,22255,3354.43,22440,3381.54,5072,763.08,4515,680.01,1982,297.56,2354,353.53,0,0.0,0,0.0,-3949,-596.18
603239.SH,20260403,24755,6029.06,29321,7137.73,20297,4940.54,21050,5126.85,11890,2894.3,11024,2682.92,7130,1734.42,2677,650.82,-11476,-2781.89
603248.SH,20260403,100658,29857.15,108735,32262.34,66945,19863.63,65351,19389.58,36153,10725.62,31157,9249.29,4921,1471.97,3434,1017.18,-28905,-8547.32
603255.SH,20260403,3417,923.01,3461,935.93,1881,507.69,1661,447.64,678,183.58,854,230.7,0,0.0,0,0.0,-139,-38.76
603256.SH,20260403,96183,66169.7,98298,67665.28,66990,46084.34,68347,47027.65,33520,23092.0,32005,22009.65,9522,6566.38,7565,5209.84,-6289,-4169.27
603257.SH,20260403,4966,2612.63,5443,2865.12,3147,1654.07,2968,1558.01,921,483.28,876,461.75,722,381.3,469,246.39,-1302,-684.5
603258.SH,20260403,24304,4159.54,30104,5151.17,14459,2482.48,17959,3078.54,6641,1141.19,7176,1224.37,15057,2566.4,5222,895.53,-7843,-1320.76
603259.SH,20260403,150647,150693.31,138156,138171.25,158837,158947.22,151677,151767.16,97132,97189.03,107001,107092.39,51015,51033.07,60797,60831.82,-19374,-19337.09
603260.SH,20260403,40958,15924.95,33778,13134.34,20627,8025.35,23854,9276.06,11614,4516.08,15267,5937.3,881,340.41,1181,459.09,4406,1729.48
603261.SH,20260403,2794,967.01,2995,1036.06,3039,1049.25,3436,1187.59,2048,707.17,1450,499.78,0,0.0,0,0.0,-2753,-953.91
603262.SH,20260403,6717,1630.99,7101,1725.51,2808,681.82,1870,453.46,337,82.02,429,104.75,0,0.0,462,111.11,-883,-217.65
603266.SH,20260403,11045,1991.43,10348,1865.57,2883,519.39,2621,472.45,939,169.24,3157,568.26,2473,444.16,1214,217.94,-3738,-671.98
603267.SH,20260403,16843,7952.67,14015,6618.74,10427,4924.62,11734,5541.97,5998,2829.52,6627,3122.04,1426,670.05,2318,1094.1,1251,591.96
603268.SH,20260403,5418,6363.8,5768,6771.18,10038,11795.18,9989,11734.93,5351,6290.45,6636,7803.51,4024,4727.45,2438,2867.26,-5623,-6566.54
603269.SH,20260403,60477,7855.25,57968,7529.62,22684,2943.45,27502,3567.22,14366,1862.18,8522,1104.19,1957,252.83,5492,712.69,-11207,-1447.87
603270.SH,20260403,14192,3501.91,14045,3465.68,5609,1385.72,5155,1272.2,713,175.7,1314,325.44,503,125.0,503,125.0,-447,-104.97
603271.SH,20260403,10023,4694.72,10851,5083.24,8241,3860.14,7680,3597.16,3329,1558.26,2688,1258.63,912,425.26,1286,599.36,-3449,-1614.24
603272.SH,20260403,35715,11257.4,35456,11193.18,14030,4434.44,14357,4529.99,7630,2411.76,6786,2151.24,773,248.22,1549,477.41,-2897,-938.81
603273.SH,20260403,11722,2071.42,12086,2136.41,5005,885.21,4125,729.44,1528,271.72,2044,362.5,0,0.0,0,0.0,-111,-15.25
603275.SH,20260403,6770,3006.44,6113,2711.45,3086,1370.0,3548,1576.14,1383,613.55,1170,520.03,0,0.0,408,182.38,1641,734.54
603276.SH,20260403,13759,2228.35,14254,2308.1,2240,363.25,2185,354.37,440,70.87,0,0.0,0,0.0,0,0.0,-346,-57.26
603277.SH,20260403,9019,1269.45,11824,1664.58,3200,450.02,1794,252.91,1756,248.07,357,50.05,0,0.0,0,0.0,-5967,-840.04
603278.SH,20260403,30431,3210.81,31450,3317.67,9380,988.99,8296,875.0,2514,264.39,2388,251.32,1077,113.95,1268,134.15,-3534,-372.15
603279.SH,20260403,61545,10165.77,60733,10023.59,21939,3629.15,22910,3794.86,8124,1341.22,7870,1302.26,0,0.0,94,15.43,-9676,-1581.67
603280.SH,20260403,11590,3923.06,12004,4065.09,5371,1816.39,4442,1500.68,2189,741.89,2187,741.59,0,0.0,517,173.98,-2978,-1006.83
603281.SH,20260403,10403,3402.55,10156,3320.29,6372,2088.57,7315,2398.37,7316,2394.08,5835,1909.36,2010,654.77,2794,911.95,2091,686.03
603282.SH,20260403,12239,2464.89,13181,2655.96,2956,596.59,2313,467.36,725,147.4,425,85.57,0,0.0,0,0.0,-2794,-565.17
603283.SH,20260403,17391,7268.48,20149,8419.6,13626,5696.13,14036,5867.89,9487,3960.44,5662,2365.98,1707,713.7,2365,985.28,-6687,-2789.85
603284.SH,20260403,16542,8313.43,16983,8526.09,16443,8256.86,16723,8400.61,11144,5585.85,11673,5863.68,5066,2547.65,3815,1913.41,567,308.73
603285.SH,20260403,12551,3820.31,11892,3620.99,2350,715.49,2669,812.38,988,300.95,1328,403.37,0,0.0,0,0.0,63,17.51
603286.SH,20260403,13224,7797.37,14159,8350.58,8450,4990.33,7992,4721.3,6185,3652.75,6134,3624.69,2002,1181.98,1576,925.86,-3787,-2228.87
603288.SH,20260403,97517,40750.06,88622,37036.02,56166,23469.7,57238,23921.14,25733,10754.91,27374,11436.05,5482,2283.26,11663,4864.71,-2427,-1013.73
603289.SH,20260403,42357,4670.87,43694,4817.04,14210,1566.03,11143,1228.05,3084,339.24,4814,531.05,0,0.0,0,0.0,134,19.82
603290.SH,20260403,13999,13637.38,15550,15150.84,11904,11597.95,11331,11040.77,6261,6102.66,4556,4438.22,579,562.41,1305,1270.57,-3704,-3601.56
603291.SH,20260403,32696,3762.32,34427,3963.11,16569,1911.14,14815,1707.52,3073,352.06,3106,356.04,10,1.15,0,0.0,-4950,-568.45
603296.SH,20260403,60703,55395.27,60244,54987.34,44403,40552.26,46691,42642.76,32548,29762.96,28901,26431.46,9623,8804.49,11442,10453.42,13446,12355.3
603297.SH,20260403,8378,8718.52,8828,9194.82,5148,5373.46,4950,5174.74,2257,2359.77,1594,1664.88,758,797.75,1169,1215.07,-27,-39.89
603298.SH,20260403,16130,4004.3,15015,3727.03,5932,1471.58,7305,1812.39,2298,569.49,2040,505.95,0,0.0,0,0.0,-1874,-462.58
603299.SH,20260403,29182,3282.77,28173,3168.21,15386,1731.55,15105,1700.41,3980,447.23,5270,592.92,0,0.0,0,0.0,-11142,-1253.82
603300.SH,20260403,192734,12579.83,211031,13776.45,140831,9185.46,139668,9115.06,55611,3631.04,50456,3285.83,18088,1178.01,6108,397.01,-101373,-6606.47
603301.SH,20260403,12723,12070.71,12528,11899.58,16861,15965.44,17237,16330.88,13937,13204.46,14128,13326.14,1352,1276.03,980,960.04,-1115,-1033.93
603303.SH,20260403,10726,1565.64,10554,1539.8,2182,318.05,2922,426.21,1152,167.16,584,84.84,0,0.0,0,0.0,-1460,-211.05
603305.SH,20260403,80815,11620.86,78507,11284.39,53517,7695.28,53252,7657.18,25868,3716.78,26111,3756.56,3633,520.37,5964,855.16,-19581,-2807.95
603306.SH,20260403,28674,24256.74,29546,24990.43,35365,29934.74,37219,31499.04,35280,29892.55,32096,27178.63,14893,12621.5,15351,13037.42,102,194.04
603307.SH,20260403,3862,1433.63,3948,1465.98,1216,451.49,840,311.26,409,150.96,699,258.84,0,0.0,0,0.0,-179,-67.88
603308.SH,20260403,59840,38454.03,62114,39897.77,49347,31738.87,49732,31997.91,26846,17283.77,23666,15244.48,4702,3032.63,5223,3369.14,-11768,-7386.44
603309.SH,20260403,38994,5690.64,42713,6235.08,16442,2401.3,13770,2013.17,4266,626.89,3219,470.59,0,0.0,0,0.0,-18968,-2768.19
603310.SH,20260403,5961,959.43,7362,1185.03,4625,744.26,3273,526.71,1543,248.25,1494,240.2,0,0.0,0,0.0,-3144,-505.65
603311.SH,20260403,27050,4332.04,30483,4882.37,11368,1824.32,9896,1588.62,6889,1107.27,5649,907.85,721,115.22,0,0.0,-11072,-1771.57
603312.SH,20260403,9131,3406.1,7953,2966.58,4432,1649.97,5331,1986.5,3043,1136.22,2986,1112.91,0,0.0,336,126.31,-709,-265.25
603313.SH,20260403,27616,2171.2,30865,2425.73,11923,937.55,9712,763.76,4324,338.98,3286,258.22,0,0.0,0,0.0,-8793,-691.68
603315.SH,20260403,21741,2904.89,21312,2848.92,16333,2183.37,15674,2094.98,7079,948.04,4834,648.81,820,109.39,4153,552.98,363,47.27
603316.SH,20260403,49373,6617.32,52626,7050.67,29679,3976.18,24964,3345.94,7478,1002.23,9620,1291.33,1636,219.7,955,127.49,-9964,-1327.55
603317.SH,20260403,33851,4293.9,36322,4604.21,11481,1453.92,8756,1109.21,5172,655.42,4190,532.52,3702,469.07,4937,626.37,-6980,-881.31
603318.SH,20260403,188845,14194.31,172759,12991.15,78875,5928.17,74692,5621.34,30318,2279.78,40871,3066.05,9552,709.41,19268,1433.14,-27810,-2107.08
603319.SH,20260403,17937,5549.82,19797,6127.85,14347,4438.36,15964,4942.36,10524,3258.33,9278,2873.16,3760,1172.2,1530,475.35,-16933,-5245.25
603320.SH,20260403,11457,2247.33,11838,2321.0,4185,819.54,3739,732.93,1102,216.77,540,106.0,0,0.0,628,123.72,-1555,-302.51
603321.SH,20260403,32073,2258.87,34758,2448.53,10226,722.46,8552,604.33,2672,188.59,1661,117.06,0,0.0,0,0.0,-9837,-691.5
603322.SH,20260403,17460,5267.93,16499,4977.83,9085,2739.08,8690,2621.44,4920,1481.64,4686,1410.06,1497,450.29,3087,929.61,-78,-22.17
603323.SH,20260403,92727,4490.11,114133,5527.21,72546,3513.94,71474,3460.44,61660,2982.89,38557,1864.67,4608,222.32,7378,356.94,-74901,-3622.33
603324.SH,20260403,13284,3259.37,13629,3342.56,7926,1945.57,6890,1690.68,4881,1192.6,4863,1191.85,0,0.0,709,172.45,-285,-64.91
603325.SH,20260403,1899,1363.01,2004,1438.21,1670,1198.72,1707,1226.27,874,628.38,732,525.64,0,0.0,0,0.0,-586,-418.88
603326.SH,20260403,37309,3117.27,41392,3457.97,10077,841.73,6010,501.93,970,81.01,954,80.11,0,0.0,0,0.0,-8302,-692.12
603327.SH,20260403,44947,4009.84,45045,4017.94,13523,1205.2,13178,1175.2,2808,249.97,3054,271.86,0,0.0,0,0.0,-7212,-640.46
603328.SH,20260403,105842,11882.13,116489,13074.25,55882,6274.43,46790,5254.36,20983,2354.87,21945,2463.77,7848,881.27,5331,600.33,-34979,-3912.5
603329.SH,20260403,16583,1675.39,17524,1770.55,5302,535.95,4726,478.09,1296,130.48,1931,194.58,1000,101.4,0,0.0,-4175,-422.82
603330.SH,20260403,29453,1923.22,34594,2258.89,18240,1192.24,15547,1014.95,8704,569.38,4322,281.24,0,0.0,1934,129.77,-12347,-801.35
603331.SH,20260403,24970,3670.72,24001,3528.15,8640,1269.14,9911,1455.88,5018,737.09,5248,770.48,532,77.57,0,0.0,-2466,-360.32
603332.SH,20260403,30754,3733.2,28320,3437.64,6605,801.98,8919,1082.79,1741,210.99,1860,225.73,0,0.0,0,0.0,-2543,-308.43
603333.SH,20260403,120318,9225.1,153127,11739.91,60723,4673.93,45274,3485.56,27056,2067.09,14989,1146.52,5416,415.34,123,9.47,-45405,-3482.56
603334.SH,20260403,3765,1853.26,4280,2107.04,3083,1517.65,3390,1668.3,2549,1255.72,2168,1067.28,1748,859.71,1308,643.72,-2741,-1348.55
603335.SH,20260403,97458,5582.4,108553,6219.29,26035,1499.11,22461,1290.42,8841,505.56,3130,181.48,1811,104.12,0,0.0,-16370,-939.84
603336.SH,20260403,22126,1946.8,25309,2226.99,19134,1684.57,16505,1453.23,3953,348.33,5099,448.4,1700,148.92,0,0.0,-7225,-636.13
603337.SH,20260403,9781,3769.21,9359,3604.14,4563,1757.94,4708,1818.93,1521,586.58,2198,847.03,997,388.15,597,231.79,184,76.06
603338.SH,20260403,8240,3968.29,7683,3699.51,4628,2227.7,5337,2571.22,1995,960.11,3024,1456.51,1805,872.41,624,301.27,-3466,-1666.86
